time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-6.23924967206,-0.477855432855,18.3396697293,6.11948593582,0.381577830972,0.0,-6.20233243334,-1.21332633236,4.02344102592,-0.1128400909,0.102102237521,0.0,414.0521336506744,413.35065323625355,410.8595980199485,413.97813151402585
2.940000000000002,-6.61939873924,-0.553606150316,18.5811161419,6.11523399266,0.387738734624,0.0,-6.46987281148,-1.31191895796,4.02361915179,-0.0966150238746,0.103270949829,0.0,460.7715953581401,460.8727039462359,461.3285196969288,462.59848538177977
3.000000000000002,-7.01574418197,-0.635325981179,18.822387079,6.10946000189,0.396299249447,0.0,-6.74236558752,-1.41237534104,4.01740524506,-0.0998627794424,0.118956710882,0.0,460.48749054030606,461.7368123831957,462.99724318888326,462.7338359218107
3.0600000000000023,-7.42716595636,-0.722546605721,19.0596849399,6.10346000503,0.403516644531,0.0,-6.97248967002,-1.49531925141,3.89192143433,-0.100389678124,0.121078723956,0.0,422.7202515496298,422.9168131579611,424.1259317612591,424.0715100644233
3.1200000000000023,-7.85527752873,-0.815949206834,19.2955585725,6.09807662302,0.4125587355,0.0,-7.29853705427,-1.61830492383,3.96846538165,-0.0927448848159,0.134531438366,0.0,493.867498148915,494.8715489013201,492.26834449747474,492.82665433856397
3.1800000000000024,-8.30189943938,-0.916267716699,19.5329550125,6.09353078904,0.421574556272,0.0,-7.58961824047,-1.72579481217,3.94324034224,-0.0828231976865,0.122620117736,0.0,465.55452362505906,464.63620147057264,464.25989014437084,465.0316066609778
3.2400000000000024,-8.76431382581,-1.02229684679,19.7645572682,6.0887603556,0.43065964616,0.0,-7.82513579956,-1.80873117154,3.77621015524,-0.0890552607023,0.135868774538,0.0,417.25503569400087,418.4262355214285,418.47047521153803,417.9210616541332
3.3000000000000025,-9.24288215955,-1.13411099674,19.989884573,6.08482056051,0.441274373159,0.0,-8.12799661244,-1.91843954238,3.73303165994,-0.103289034457,0.117435576649,0.0,464.55838999337607,463.12507769849395,464.82844803761117,463.7043193795205
3.3600000000000025,-9.73922907566,-1.25227634203,20.2111407329,6.08482672404,0.44873239589,0.0,-8.41767291218,-2.02025192755,3.64103442989,-0.0771791622373,0.109102631047,0.0,451.0958395956472,450.4337889395701,449.7750902498546,451.8778415347167
3.4200000000000026,-10.2530868399,-1.37651579076,20.4265886861,6.08024624956,0.456383241579,0.0,-8.71170298789,-2.12120602667,3.5393019342,-0.0756457427086,0.0963259453505,0.0,450.96280014023745,449.93873693718893,449.81877874928716,449.9384060300236
3.4800000000000026,-10.7853061899,-1.50706874976,20.6367809662,6.0757030441,0.465681752353,0.0,-9.02973767311,-2.23063014212,3.4654186026,-0.075894468617,0.0745410313984,0.0,462.9644442340763,461.2530338543784,464.0034916274122,463.9797122973579
3.5400000000000027,-11.3351515862,-1.64351493829,20.8390833441,6.08409615956,0.47230367605,0.0,-9.29945505096,-2.31706601248,3.27747157182,-0.037660664112,0.0572354479144,0.0,426.2979031541631,424.81993387687476,423.67960892452686,426.9520533411925
3.6000000000000028,-11.9005290739,-1.78472980197,21.0283570309,6.08195221976,0.479437343709,0.0,-9.5475853714,-2.39020247346,3.03123233744,-0.0349462084369,0.0349310036042,0.0,405.4473349022088,403.43961050146606,404.13270927699944,404.3766242226917
3.660000000000003,-12.4832562759,-1.93121543361,21.2069918112,6.08027183102,0.481627891619,0.0,-9.87730606191,-2.49263490926,2.92218530782,-0.0433162342555,0.0373089467001,0.0,456.7691958209976,456.95937321541794,456.9891020409942,456.32060166829405
3.720000000000003,-13.0855874521,-2.08372208594,21.3782603809,6.07788019201,0.486890841379,0.0,-10.2012373056,-2.59092273129,2.78555714317,-0.0496468626973,0.0551971944205,0.0,449.3365969782675,450.78590241699334,449.6296481314031,449.1151466109663
3.780000000000003,-13.707191673,-2.24199777071,21.5404580941,6.07507049489,0.492098151353,0.0,-10.5198423899,-2.68497848804,2.61989986903,-0.0461851164139,0.0388675372234,0.0,443.00107090321364,441.6574424105986,441.96550020010875,442.24936094691253
3.840000000000003,-14.3492574959,-2.40636370296,21.6945584768,6.07232721524,0.503356277272,0.0,-10.8832698868,-2.79373215955,2.51460638637,-0.0495716761046,0.0704173676089,0.0,466.0966539031503,468.5580629232892,466.9545454818375,466.68898056316266
3.900000000000003,-15.0129899051,-2.57709933327,21.8413345782,6.07105975915,0.50998518886,0.0,-11.2420452028,-2.89731622591,2.376284807,-0.0364101001383,0.0862435129429,0.0,459.45771578428423,460.7154401294222,460.0811507828479,461.1212529402489
